split,class_id,class_name,class_label,filename,path,extension,exists,readable,error,file_size_kb,width,height,aspect_ratio,mode,brightness,contrast,mean_r,mean_g,mean_b,green_excess,saturation,md5
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3216.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3216.jpg,.jpg,True,True,,12.5439453125,224,224,1.0,RGB,101.67568,48.008327,92.033104,126.17122,86.82272,73.48661,49.90703,544f3c43f27b71f9f15edce7251e0bdc
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3219.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3219.jpg,.jpg,True,True,,12.931640625,224,224,1.0,RGB,120.916534,52.774353,114.73073,138.12384,109.89501,51.621952,39.305145,70abb1d51153788b82e92693e2b5fc63
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3221.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3221.jpg,.jpg,True,True,,12.02734375,224,224,1.0,RGB,114.382416,55.44183,119.981606,131.22559,91.94005,50.529514,51.571587,73896fe4a400c4a73ae2caa31c752f63
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3223.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3223.jpg,.jpg,True,True,,12.0986328125,224,224,1.0,RGB,107.41922,54.582825,108.93536,136.02046,77.30182,85.80375,64.20143,e48027b27af5438d78338664f1f05b79
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3224.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3224.jpg,.jpg,True,True,,10.365234375,224,224,1.0,RGB,93.38736,50.438164,88.01038,132.37337,59.77832,116.95803,76.35945,abdb6f20c1e1a0aa97f80e47df8a22dd
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3225.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3225.jpg,.jpg,True,True,,10.9296875,224,224,1.0,RGB,90.55515,50.673367,88.22038,109.80313,73.64194,57.743942,47.16271,2d5daa0923380b94c3cb76153f571827
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3226.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3226.jpg,.jpg,True,True,,11.75390625,224,224,1.0,RGB,83.74489,51.36495,74.11836,104.91944,72.196846,63.523678,47.77607,a0bc45b0c01c8eddb8c4e4532314a33b
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3229.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3229.jpg,.jpg,True,True,,11.572265625,224,224,1.0,RGB,91.38338,53.078217,71.87777,120.25311,82.01925,86.60919,56.789024,1bca1ebeac97f853cbf8cc149223a4b0
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3230.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3230.jpg,.jpg,True,True,,12.1376953125,224,224,1.0,RGB,120.24971,52.657806,110.28089,136.03423,114.43401,47.353535,37.944096,6e5e4526cb3559db2a9d9bc18453d921
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3231.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3231.jpg,.jpg,True,True,,10.6708984375,224,224,1.0,RGB,103.38047,51.45341,78.43886,134.29558,97.40697,92.74534,61.299805,0a6dadcede92d580c3c17238cb143737
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3232.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3232.jpg,.jpg,True,True,,12.5625,224,224,1.0,RGB,127.78339,49.32114,112.936104,147.16388,123.25018,58.141483,46.38628,1483b012a09f69c359747b0d3c13796f
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3235.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3235.jpg,.jpg,True,True,,12.029296875,224,224,1.0,RGB,113.9215,43.224545,111.1416,134.62897,95.99396,62.122368,46.21305,d164e346933292a37cef9c9426900503
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3236.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3236.jpg,.jpg,True,True,,12.43359375,224,224,1.0,RGB,124.43608,37.568756,124.29544,140.31401,108.698784,47.63381,42.75636,ca4ae85ffa94ab3404f8735bd8e33799
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3237.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3237.jpg,.jpg,True,True,,12.44140625,224,224,1.0,RGB,117.24203,48.74938,111.27047,136.78925,103.6664,58.64162,44.3359,35adefdb072f845217406eea6844536f
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3238.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3238.jpg,.jpg,True,True,,11.2333984375,224,224,1.0,RGB,122.09537,44.79147,113.81591,140.6593,111.81093,55.691765,47.3694,84faccc19dce65340a10783d5be7aad2
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3239.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3239.jpg,.jpg,True,True,,10.826171875,224,224,1.0,RGB,86.19518,50.618294,73.59469,109.76917,75.2217,70.72196,45.462353,0a38e62469e3f767c784c5ee4b78a60d
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3240.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3240.jpg,.jpg,True,True,,11.1787109375,224,224,1.0,RGB,66.67514,44.04687,53.748165,86.33261,59.944656,58.972397,40.743584,fb031be8b6bfa1acd78aac13c0d8d3c1
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3241.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3241.jpg,.jpg,True,True,,10.0654296875,224,224,1.0,RGB,113.085396,50.240295,98.215744,139.6913,101.34913,79.81774,55.418346,22f2d4531a1fa5731ca4c8efaa955979
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3242.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3242.jpg,.jpg,True,True,,13.0341796875,224,224,1.0,RGB,118.65315,49.739975,111.649155,134.41733,109.892975,47.29253,37.31258,acaa1bb752fb2c4f7dbf7fe91114b41e
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3244.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3244.jpg,.jpg,True,True,,11.982421875,224,224,1.0,RGB,98.07,51.5653,81.57649,123.00472,89.628784,74.80417,49.793427,f05143984a11008716dcbc2cdcfc3979
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3246.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3246.jpg,.jpg,True,True,,11.9091796875,224,224,1.0,RGB,110.09253,50.577934,98.24946,133.8767,98.15143,71.3525,47.38285,b5d4ac5ec3600b493a0ce66afe0da43a
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3247.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3247.jpg,.jpg,True,True,,11.2197265625,224,224,1.0,RGB,106.66774,54.239807,88.51026,139.80649,91.68646,99.41624,61.46919,7cd4355b03ac409b7d71d08101d1adb3
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3248.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3248.jpg,.jpg,True,True,,11.26171875,224,224,1.0,RGB,103.70562,52.934536,88.77027,134.14903,88.19755,91.33026,55.157845,87f6d5aeb2d7661c06cbdd368e84706d
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3249.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3249.jpg,.jpg,True,True,,10.42578125,224,224,1.0,RGB,66.16594,48.076843,57.48848,91.986145,49.023197,77.46062,46.152603,4c139c4ebd809b65ec6d5c9481d8a3b2
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3250.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3250.jpg,.jpg,True,True,,10.9638671875,224,224,1.0,RGB,107.22946,49.277756,89.04592,127.458145,105.18431,60.686066,47.163464,e2d0513e6badfc965f815ee9f5d65429
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3251.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3251.jpg,.jpg,True,True,,12.3017578125,224,224,1.0,RGB,120.23222,56.41493,102.961655,138.59412,119.140884,55.08568,42.142338,e21a9c6c6502b2b913dca1e02c17337e
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3252.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3252.jpg,.jpg,True,True,,11.3525390625,224,224,1.0,RGB,112.24936,51.65093,103.47812,123.46335,109.80662,33.64196,31.337093,3b2a6c43411c44ce9c87dd89ba79c0ae
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3253.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3253.jpg,.jpg,True,True,,9.51953125,224,224,1.0,RGB,86.677376,68.27334,88.040016,91.92676,80.06535,15.748146,20.01451,3f9f94cc6df6027227c18a2e0062e5dd
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3254.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3254.jpg,.jpg,True,True,,11.1708984375,224,224,1.0,RGB,108.26764,45.009083,93.8819,124.84809,106.07292,49.74137,40.376812,b83b328519497f8178729e3c4d2edc38
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3255.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3255.jpg,.jpg,True,True,,9.05859375,224,224,1.0,RGB,75.612175,57.094128,57.34979,105.03406,64.45269,88.26565,54.28139,322a81a19a5301d1acac414eaedad6e2
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3257.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3257.jpg,.jpg,True,True,,13.8349609375,224,224,1.0,RGB,115.432785,53.507908,102.84987,133.33337,110.11511,53.70175,44.95695,d8afeb2cc059144b90968251b77516b9
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3258.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3258.jpg,.jpg,True,True,,11.1748046875,224,224,1.0,RGB,101.22452,50.12446,77.40117,130.9423,95.33008,89.15336,62.006855,1f76a97890732c2aead7b62019535148
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3259.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3259.jpg,.jpg,True,True,,11.701171875,224,224,1.0,RGB,119.516525,41.033894,114.04659,140.32462,104.178375,62.424267,49.04502,1afcbcf60020496bf7cc08a132ef1f13
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3260.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3260.jpg,.jpg,True,True,,10.2919921875,224,224,1.0,RGB,91.54603,40.276543,101.15894,103.13644,70.34271,34.771225,46.00783,b3123be586e50b674b43e5078f340a74
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3262.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3262.jpg,.jpg,True,True,,11.3857421875,224,224,1.0,RGB,88.56762,51.170692,85.38371,117.69846,62.620697,87.39252,60.21598,97e73104faf4883e52d26a1e24b90e4e
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3263.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3263.jpg,.jpg,True,True,,10.83203125,224,224,1.0,RGB,96.072075,53.17954,86.70753,126.01427,75.49442,89.82659,56.04235,7de19f5d18cd1d9cffb21731a7e591c2
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3264.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3264.jpg,.jpg,True,True,,11.8828125,224,224,1.0,RGB,124.643166,57.94935,106.645805,143.57202,123.711655,56.78659,45.078423,12f6ef8a861049cd09075d5df212480b
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3265.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3265.jpg,.jpg,True,True,,10.9736328125,224,224,1.0,RGB,92.90288,58.1527,83.09648,126.636696,68.97545,101.20147,64.78346,94ef919c43f13281e8bc1eecd742db73
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3266.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3266.jpg,.jpg,True,True,,11.712890625,224,224,1.0,RGB,97.62163,58.370415,89.3871,128.67311,74.804665,93.15446,62.293865,f6224e2bfa8da192cb749a7bdac1a6f1
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3269.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3269.jpg,.jpg,True,True,,12.6533203125,224,224,1.0,RGB,117.465904,50.513065,104.485374,136.37277,111.53956,56.720604,46.989838,998178fb22fcb6e917dcb9afc15f5371
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3271.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3271.jpg,.jpg,True,True,,10.833984375,224,224,1.0,RGB,88.313065,61.66566,80.327644,107.026245,77.5853,56.13955,42.55969,cf6fee81ba5d80089cc3320372347c04
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3272.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3272.jpg,.jpg,True,True,,11.02734375,224,224,1.0,RGB,107.31992,52.88755,94.333244,144.07297,83.55355,110.259125,70.32015,8a872fce70267005804e6320e757dd6b
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3274.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3274.jpg,.jpg,True,True,,11.533203125,224,224,1.0,RGB,116.13751,54.183853,99.99613,142.49414,105.922295,79.069855,59.754265,c33ef9c8f47f1887ddfa2da33c31dd93
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3276.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3276.jpg,.jpg,True,True,,11.3544921875,224,224,1.0,RGB,104.14358,54.7696,79.20231,147.61372,85.614716,130.41042,79.729195,c25643c04d9995e8a97e83e156298754
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3277.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3277.jpg,.jpg,True,True,,10.521484375,224,224,1.0,RGB,116.32581,46.55521,89.527626,143.92303,115.5268,82.79163,60.656868,5556ea854c13d18f08c6cfcaa60ac75a
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3278.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3278.jpg,.jpg,True,True,,12.3837890625,224,224,1.0,RGB,98.936455,56.940754,88.53071,126.872665,81.40599,83.80863,55.055523,75992a6b257949a4b67f2718514a9331
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3280.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3280.jpg,.jpg,True,True,,11.591796875,224,224,1.0,RGB,114.89872,58.49143,105.9787,138.84595,99.87151,71.841675,54.03677,64551d91086d7909ccb27364a8cb0b1b
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3284.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3284.jpg,.jpg,True,True,,12.5126953125,224,224,1.0,RGB,100.60868,56.324604,78.04147,142.55182,81.23276,125.8294,75.7833,1cc203457904518288b1e65abf918bea
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3286.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3286.jpg,.jpg,True,True,,12.634765625,224,224,1.0,RGB,126.61753,48.43834,116.94906,141.61617,121.287346,44.995934,37.50526,c00c7d098a393df67132454a3ef58284
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3289.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3289.jpg,.jpg,True,True,,11.556640625,224,224,1.0,RGB,123.77737,38.866116,107.67216,145.46678,118.19318,65.06822,48.952007,90f38d2df5e3c48f7e79d305d43c6e71
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3290.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3290.jpg,.jpg,True,True,,10.4619140625,224,224,1.0,RGB,118.04031,44.51209,104.81391,131.88297,117.42405,41.52798,37.294365,b201a841a511e457a82c159796b9d6d3
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3291.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3291.jpg,.jpg,True,True,,10.966796875,224,224,1.0,RGB,132.60805,54.510166,122.33894,141.26819,134.21701,25.980429,30.57663,d23044eafd6b9bd57e65f98d58c655aa
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3293.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3293.jpg,.jpg,True,True,,13.2138671875,224,224,1.0,RGB,110.771255,52.89094,99.05072,129.66875,103.59431,56.692463,44.02264,daf49043aa1a86ce45f0595e8f4ecc4e
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3294.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3294.jpg,.jpg,True,True,,10.6064453125,224,224,1.0,RGB,128.98589,46.326706,114.63351,140.14844,132.17572,33.487644,35.27545,07ca7a5b2f2ee6b45b42aff73316f3b6
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3295.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3295.jpg,.jpg,True,True,,11.06640625,224,224,1.0,RGB,123.15055,44.323303,110.720665,134.21889,124.5121,33.205017,36.005463,1a2cc447fc7ba4881dac95a768e4d738
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3296.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3296.jpg,.jpg,True,True,,11.1103515625,224,224,1.0,RGB,126.88736,49.891666,118.41902,133.49942,128.74362,19.836197,27.286114,81b01d1bccbf0b64d85b8a336443e144
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3298.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3298.jpg,.jpg,True,True,,10.669921875,224,224,1.0,RGB,128.78949,50.88833,117.86019,139.07271,129.43555,30.849669,33.271805,c165805d1ff6d393d82778f7134ab121
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3299.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3299.jpg,.jpg,True,True,,11.52734375,224,224,1.0,RGB,134.27267,57.15325,129.13231,143.34108,130.34465,27.205198,28.577448,6dfc5af8d4a8e8fa8e67784c0980e3e4
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3300.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3300.jpg,.jpg,True,True,,10.822265625,224,224,1.0,RGB,130.18933,57.831013,121.11238,141.10483,128.3508,32.74647,32.12406,f5266f17c5ba15c523cc48b89cd3d2f0
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3303.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3303.jpg,.jpg,True,True,,10.701171875,224,224,1.0,RGB,154.11916,42.251194,141.23914,166.11223,155.00607,35.979233,34.2847,b29e0276e42279dfd60eebd886a164a3
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3305.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3305.jpg,.jpg,True,True,,11.375,224,224,1.0,RGB,90.67054,63.50344,99.63704,98.919426,73.455154,24.746653,39.366608,1fa316ecfce57e86d73752f7189b344c
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3307.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3307.jpg,.jpg,True,True,,10.533203125,224,224,1.0,RGB,131.73021,49.496304,119.46837,139.33458,136.38765,22.813137,31.746552,535bd2949e0c69eff96e2ab9a7de3415
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3308.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3308.jpg,.jpg,True,True,,11.9033203125,224,224,1.0,RGB,95.68421,50.297398,77.214226,121.572266,88.26614,77.66416,52.631298,f880bd288811d2414deaaa8970406d13
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3309.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3309.jpg,.jpg,True,True,,11.4267578125,224,224,1.0,RGB,126.859856,43.45301,115.28277,140.45444,124.84234,40.783783,43.416096,945a537b743c2714b0b211ef13c9f36f
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3310.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3310.jpg,.jpg,True,True,,10.9384765625,224,224,1.0,RGB,123.66988,51.223717,106.28297,144.26334,120.46337,61.780334,47.622868,18e3eef0d475bc0ca2f001b36d96e2bc
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3311.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3311.jpg,.jpg,True,True,,11.2451171875,224,224,1.0,RGB,121.831604,47.588093,113.39322,137.51721,114.584404,47.05682,43.478455,974aeefc51b5dd6efbb230aedd43838b
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3313.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3313.jpg,.jpg,True,True,,10.5830078125,224,224,1.0,RGB,138.33691,43.301586,128.5424,149.51628,136.95209,33.538067,39.671497,83edb60aff6ceb743cf00adfa189babf
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3315.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3315.jpg,.jpg,True,True,,10.3447265625,224,224,1.0,RGB,157.48557,49.30049,153.66113,170.8032,147.99239,39.952908,42.32619,c07a3f4c1efc51b791182cba7a9ea241
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3316.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3316.jpg,.jpg,True,True,,10.828125,224,224,1.0,RGB,128.79803,46.39874,123.58231,143.81062,119.00116,45.03779,43.801857,c7891d3efd51392d1f6cae4d31e69973
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3317.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3317.jpg,.jpg,True,True,,11.388671875,224,224,1.0,RGB,97.34175,61.60698,82.877335,124.15772,84.9902,80.44792,52.16675,0bcd55ded3cc27f1c23f30dc680b10c7
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3318.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3318.jpg,.jpg,True,True,,10.7880859375,224,224,1.0,RGB,155.22148,48.159996,150.59135,167.83948,147.23364,37.853973,37.678272,5b493c517bfc78a8cef9e03c58cf2b73
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3321.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3321.jpg,.jpg,True,True,,11.361328125,224,224,1.0,RGB,85.46614,61.55025,68.16845,119.52621,68.703766,102.18021,61.405174,324c7bdaff9d8bd6b56e0b9d2414de32
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3322.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3322.jpg,.jpg,True,True,,12.5791015625,224,224,1.0,RGB,88.95913,58.114372,63.757793,115.38762,87.73199,79.28545,58.822723,f7cba21ab172c738b40706d1a646bf0b
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3323.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3323.jpg,.jpg,True,True,,10.4765625,224,224,1.0,RGB,102.25606,67.566444,98.95978,117.966896,89.8415,47.132515,37.505,c6d82758c29a696dc2929bb0bbdb1040
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3324.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3324.jpg,.jpg,True,True,,10.38671875,224,224,1.0,RGB,100.35601,50.628582,77.676895,120.49304,102.89808,60.411114,49.835598,8dab8a419b1e0b1662f8166f74c451eb
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3325.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3325.jpg,.jpg,True,True,,12.896484375,224,224,1.0,RGB,109.38501,65.37004,99.61609,122.291794,106.24715,38.720345,35.25847,57d45052e2e6330d584001f322974e94
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3326.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3326.jpg,.jpg,True,True,,12.578125,224,224,1.0,RGB,113.66199,46.55713,101.64423,145.87404,93.46771,96.63614,61.149273,197f44bc6ee6efd8aad55b39a78019be
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3327.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3327.jpg,.jpg,True,True,,12.7373046875,224,224,1.0,RGB,117.23492,46.913013,116.26654,141.49963,93.938576,72.79417,53.124363,9555281673032db7acf9d11a413a645e
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3328.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3328.jpg,.jpg,True,True,,13.1611328125,224,224,1.0,RGB,68.722244,51.3425,65.98717,87.60575,52.573822,56.65051,44.936543,e51c948ad16e2546d7b0383e6add2d6b
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3330.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3330.jpg,.jpg,True,True,,11.8203125,224,224,1.0,RGB,110.129005,46.56977,90.28962,136.45906,103.638336,78.99017,56.973774,f4b33d205d9517188952997f7152e481
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3331.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3331.jpg,.jpg,True,True,,13.095703125,224,224,1.0,RGB,104.73697,60.679222,93.2948,130.9461,89.97001,78.62741,51.893394,c7f324e205b8d14dc896da997daad35a
train,3,LEAF_BLIGHT,Leaf Blight,to_label_3332.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3332.jpg,.jpg,True,True,,11.654296875,224,224,1.0,RGB,110.87812,51.154385,86.304146,135.44246,110.88776,73.69302,54.626595,f418cc76041868d67e40d87183eccf6a
