image_id,filename,original_path,processed_image_path,pseudo_mask_path,class_name,class_idx,target_class,pred_class,confidence,threshold_method,threshold_value,mask_coverage,mask_area_ratio,num_components,largest_component_ratio,boundary_pixel_ratio,is_disease_class,segmentation_trust,pred_correct,recommended_use
to_label_2432,HEALTHY_LEAF_to_label_2432.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2432.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2432.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2432.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9995705485343933,fixed,0.5,0.2035235969387755,0.2035235969387755,1,1.0,0.01985012755102041,False,review,True,negative_empty_mask_or_exclude
to_label_2434,HEALTHY_LEAF_to_label_2434.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2434.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2434.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2434.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9999949932098389,fixed,0.5,0.2850765306122449,0.2850765306122449,1,1.0,0.02311862244897959,False,review,True,negative_empty_mask_or_exclude
to_label_2435,HEALTHY_LEAF_to_label_2435.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2435.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2435.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2435.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9999953508377075,fixed,0.5,0.23092713647959184,0.23092713647959184,1,1.0,0.021603954081632654,False,review,True,negative_empty_mask_or_exclude
to_label_2436,HEALTHY_LEAF_to_label_2436.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2436.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2436.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2436.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9910610318183899,fixed,0.5,0.21701610331632654,0.21701610331632654,1,1.0,0.019810267857142856,False,review,True,negative_empty_mask_or_exclude
to_label_2437,HEALTHY_LEAF_to_label_2437.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2437.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2437.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2437.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9968873858451843,fixed,0.5,0.23630819515306123,0.23630819515306123,1,1.0,0.022401147959183673,False,review,True,negative_empty_mask_or_exclude
to_label_2438,HEALTHY_LEAF_to_label_2438.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2438.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2438.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2438.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9596995711326599,fixed,0.5,0.29318797831632654,0.29318797831632654,1,1.0,0.022042410714285716,False,review,True,negative_empty_mask_or_exclude
to_label_2439,HEALTHY_LEAF_to_label_2439.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2439.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2439.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2439.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.999945878982544,fixed,0.5,0.20954241071428573,0.20954241071428573,1,1.0,0.01953125,False,review,True,negative_empty_mask_or_exclude
to_label_2442,HEALTHY_LEAF_to_label_2442.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2442.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2442.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2442.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9990863800048828,fixed,0.5,0.15864158163265307,0.15864158163265307,1,1.0,0.016581632653061226,False,review,True,negative_empty_mask_or_exclude
to_label_2443,HEALTHY_LEAF_to_label_2443.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2443.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2443.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2443.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9999819993972778,fixed,0.5,0.1298828125,0.1298828125,1,1.0,0.015864158163265307,False,review,True,negative_empty_mask_or_exclude
to_label_2444,HEALTHY_LEAF_to_label_2444.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2444.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2444.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2444.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9999717473983765,fixed,0.5,0.2740951849489796,0.2740951849489796,1,1.0,0.02256058673469388,False,review,True,negative_empty_mask_or_exclude
to_label_2445,HEALTHY_LEAF_to_label_2445.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2445.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2445.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2445.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9999997615814209,fixed,0.5,0.28543526785714285,0.28543526785714285,1,1.0,0.022401147959183673,False,review,True,negative_empty_mask_or_exclude
to_label_2446,HEALTHY_LEAF_to_label_2446.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2446.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2446.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2446.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9999858140945435,fixed,0.5,0.402164381377551,0.402164381377551,1,1.0,0.029336734693877552,False,review,True,negative_empty_mask_or_exclude
to_label_2447,HEALTHY_LEAF_to_label_2447.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2447.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2447.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2447.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.999468982219696,fixed,0.5,0.27616788903061223,0.27616788903061223,1,1.0,0.023596938775510203,False,review,True,negative_empty_mask_or_exclude
to_label_2448,HEALTHY_LEAF_to_label_2448.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2448.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2448.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2448.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9983477592468262,fixed,0.5,0.16296635841836735,0.16296635841836735,1,1.0,0.016900510204081634,False,review,True,negative_empty_mask_or_exclude
to_label_2450,HEALTHY_LEAF_to_label_2450.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2450.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2450.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2450.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9999980926513672,fixed,0.5,0.30893255739795916,0.30893255739795916,1,1.0,0.022799744897959183,False,review,True,negative_empty_mask_or_exclude
to_label_2451,HEALTHY_LEAF_to_label_2451.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2451.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2451.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2451.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,1.0,fixed,0.5,0.33077566964285715,0.33077566964285715,1,1.0,0.023676658163265307,False,review,True,negative_empty_mask_or_exclude
to_label_2452,HEALTHY_LEAF_to_label_2452.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2452.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2452.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2452.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9993793964385986,fixed,0.5,0.41513871173469385,0.41513871173469385,1,1.0,0.02415497448979592,False,review,True,negative_empty_mask_or_exclude
to_label_2453,HEALTHY_LEAF_to_label_2453.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2453.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2453.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2453.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.992149829864502,fixed,0.5,0.16751036352040816,0.16751036352040816,1,1.0,0.017458545918367346,False,review,True,negative_empty_mask_or_exclude
to_label_2454,HEALTHY_LEAF_to_label_2454.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2454.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2454.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2454.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9990983009338379,fixed,0.5,0.2040218431122449,0.2040218431122449,1,1.0,0.02024872448979592,False,review,True,negative_empty_mask_or_exclude
to_label_2457,HEALTHY_LEAF_to_label_2457.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2457.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2457.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2457.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9995742440223694,fixed,0.5,0.30568399234693877,0.30568399234693877,1,1.0,0.022879464285714284,False,review,True,negative_empty_mask_or_exclude
to_label_2458,HEALTHY_LEAF_to_label_2458.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2458.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2458.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2458.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.994586706161499,fixed,0.5,0.24021444515306123,0.24021444515306123,1,1.0,0.022321428571428572,False,review,True,negative_empty_mask_or_exclude
to_label_2460,HEALTHY_LEAF_to_label_2460.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2460.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2460.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2460.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.8624507188796997,fixed,0.5,0.22163982780612246,0.22163982780612246,1,1.0,0.019770408163265307,False,review,True,negative_empty_mask_or_exclude
to_label_2462,HEALTHY_LEAF_to_label_2462.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2462.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2462.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2462.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9999834299087524,fixed,0.5,0.21486367984693877,0.21486367984693877,1,1.0,0.01905293367346939,False,review,True,negative_empty_mask_or_exclude
to_label_2463,HEALTHY_LEAF_to_label_2463.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2463.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2463.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2463.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.997455894947052,fixed,0.5,0.2855947066326531,0.2855947066326531,1,1.0,0.022799744897959183,False,review,True,negative_empty_mask_or_exclude
to_label_2464,HEALTHY_LEAF_to_label_2464.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2464.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2464.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2464.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9999709129333496,fixed,0.5,0.1656170280612245,0.1656170280612245,1,1.0,0.01721938775510204,False,review,True,negative_empty_mask_or_exclude
to_label_2465,HEALTHY_LEAF_to_label_2465.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2465.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2465.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2465.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9930782914161682,fixed,0.5,0.11047114158163265,0.11047114158163265,1,1.0,0.015066964285714286,False,review,True,negative_empty_mask_or_exclude
to_label_2468,HEALTHY_LEAF_to_label_2468.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2468.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2468.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2468.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9998633861541748,fixed,0.5,0.22741948341836735,0.22741948341836735,1,1.0,0.022879464285714284,False,review,True,negative_empty_mask_or_exclude
to_label_2471,HEALTHY_LEAF_to_label_2471.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2471.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2471.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2471.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9791228771209717,fixed,0.5,0.19919882015306123,0.19919882015306123,1,1.0,0.019371811224489797,False,review,True,negative_empty_mask_or_exclude
to_label_2472,HEALTHY_LEAF_to_label_2472.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2472.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2472.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2472.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9976513981819153,fixed,0.5,0.24884406887755103,0.24884406887755103,1,1.0,0.022002551020408163,False,review,True,negative_empty_mask_or_exclude
to_label_2473,HEALTHY_LEAF_to_label_2473.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2473.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2473.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2473.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9864176511764526,fixed,0.5,0.2408721301020408,0.2408721301020408,1,1.0,0.022002551020408163,False,review,True,negative_empty_mask_or_exclude
to_label_2474,HEALTHY_LEAF_to_label_2474.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2474.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2474.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2474.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9997610449790955,fixed,0.5,0.22644292091836735,0.22644292091836735,1,1.0,0.021364795918367346,False,review,True,negative_empty_mask_or_exclude
to_label_2476,HEALTHY_LEAF_to_label_2476.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2476.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2476.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2476.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.999774158000946,fixed,0.5,0.27329799107142855,0.27329799107142855,1,1.0,0.025111607142857144,False,review,True,negative_empty_mask_or_exclude
to_label_2477,HEALTHY_LEAF_to_label_2477.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2477.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2477.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2477.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.99996018409729,fixed,0.5,0.2150829081632653,0.2150829081632653,1,1.0,0.02000956632653061,False,review,True,negative_empty_mask_or_exclude
to_label_2478,HEALTHY_LEAF_to_label_2478.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2478.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2478.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2478.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9997405409812927,fixed,0.5,0.30408960459183676,0.30408960459183676,1,1.0,0.023596938775510203,False,review,True,negative_empty_mask_or_exclude
to_label_2479,HEALTHY_LEAF_to_label_2479.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2479.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2479.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2479.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9995251893997192,fixed,0.5,0.1366390306122449,0.1366390306122449,1,1.0,0.016183035714285716,False,review,True,negative_empty_mask_or_exclude
to_label_2480,HEALTHY_LEAF_to_label_2480.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2480.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2480.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2480.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9998407363891602,fixed,0.5,0.2020687181122449,0.2020687181122449,1,1.0,0.019371811224489797,False,review,True,negative_empty_mask_or_exclude
to_label_2481,HEALTHY_LEAF_to_label_2481.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2481.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2481.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2481.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9999592304229736,fixed,0.5,0.2971340880102041,0.2971340880102041,1,1.0,0.0234375,False,review,True,negative_empty_mask_or_exclude
to_label_2482,HEALTHY_LEAF_to_label_2482.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2482.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2482.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2482.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9999483823776245,fixed,0.5,0.25655691964285715,0.25655691964285715,1,1.0,0.022799744897959183,False,review,True,negative_empty_mask_or_exclude
to_label_2483,HEALTHY_LEAF_to_label_2483.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2483.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2483.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2483.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9923254251480103,fixed,0.5,0.2080078125,0.2080078125,1,1.0,0.01905293367346939,False,review,True,negative_empty_mask_or_exclude
to_label_2484,HEALTHY_LEAF_to_label_2484.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2484.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2484.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2484.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.7170142531394958,fixed,0.5,0.16810825892857142,0.16810825892857142,1,1.0,0.017139668367346938,False,review,True,negative_empty_mask_or_exclude
to_label_2485,HEALTHY_LEAF_to_label_2485.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2485.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2485.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2485.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9999988079071045,fixed,0.5,0.2517139668367347,0.2517139668367347,1,1.0,0.021045918367346938,False,review,True,negative_empty_mask_or_exclude
to_label_2486,HEALTHY_LEAF_to_label_2486.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2486.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2486.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2486.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9985197186470032,fixed,0.5,0.17665816326530612,0.17665816326530612,1,1.0,0.01881377551020408,False,review,True,negative_empty_mask_or_exclude
to_label_2487,HEALTHY_LEAF_to_label_2487.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2487.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2487.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2487.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9957208037376404,fixed,0.5,0.1924426020408163,0.1924426020408163,1,1.0,0.020169005102040817,False,review,True,negative_empty_mask_or_exclude
to_label_2489,HEALTHY_LEAF_to_label_2489.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2489.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2489.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2489.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9983348250389099,fixed,0.5,0.29354671556122447,0.29354671556122447,1,1.0,0.024872448979591837,False,review,True,negative_empty_mask_or_exclude
to_label_2490,HEALTHY_LEAF_to_label_2490.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2490.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2490.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2490.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9948611855506897,fixed,0.5,0.2502590880102041,0.2502590880102041,2,0.9976108943218922,0.024952168367346938,False,review,True,negative_empty_mask_or_exclude
to_label_2491,HEALTHY_LEAF_to_label_2491.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2491.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2491.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2491.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9973379969596863,fixed,0.5,0.19118702168367346,0.19118702168367346,1,1.0,0.0196109693877551,False,review,True,negative_empty_mask_or_exclude
to_label_2492,HEALTHY_LEAF_to_label_2492.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2492.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2492.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2492.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9997171759605408,fixed,0.5,0.25312898596938777,0.25312898596938777,1,1.0,0.0234375,False,review,True,negative_empty_mask_or_exclude
to_label_2493,HEALTHY_LEAF_to_label_2493.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2493.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2493.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2493.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9934958219528198,fixed,0.5,0.28085140306122447,0.28085140306122447,1,1.0,0.022879464285714284,False,review,True,negative_empty_mask_or_exclude
to_label_2494,HEALTHY_LEAF_to_label_2494.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2494.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2494.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2494.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9856268763542175,fixed,0.5,0.1524035395408163,0.1524035395408163,1,1.0,0.01650191326530612,False,review,True,negative_empty_mask_or_exclude
to_label_2496,HEALTHY_LEAF_to_label_2496.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\HEALTHY_LEAF\to_label_2496.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\HEALTHY_LEAF_to_label_2496.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\HEALTHY_LEAF_to_label_2496.jpg_pseudo.png,HEALTHY_LEAF,2,2,2,0.9999911785125732,fixed,0.5,0.24168925382653061,0.24168925382653061,1,1.0,0.01921237244897959,False,review,True,negative_empty_mask_or_exclude
